user_id,concept_id,hours_since_last_review,review_count,average_correctness,retention_score
158,20,563.799,7,0.9629,0.0308
915,160,336.234,8,0.6395,0.0699
848,47,617.311,5,0.8671,0.0
630,45,229.456,15,0.6833,0.3021
829,29,621.413,3,0.3623,0.0264
299,121,83.858,3,0.4115,0.0146
784,68,242.631,6,0.6459,0.0347
222,115,625.201,19,0.5378,0.052
615,69,17.745,12,0.8145,0.722
920,151,625.449,9,0.506,0.0076
724,75,29.343,17,0.3517,0.2911
270,159,474.575,1,0.8578,0.013
739,94,459.627,18,0.6933,0.1331
884,3,41.897,7,0.6911,0.5424
890,88,603.596,7,0.5598,0.0056
740,50,62.319,18,0.6299,0.5306
733,99,613.062,5,0.3783,0.0108
785,25,707.861,5,0.7996,0.0221
737,151,484.091,12,0.3879,0.0
134,125,669.828,5,0.8555,0.0455
805,29,450.418,14,0.6073,0.0801
180,196,706.362,12,0.3277,0.0118
557,71,573.828,12,0.9387,0.1274
340,42,489.24,10,0.9222,0.113
214,1,712.02,17,0.3674,0.008
282,50,348.635,16,0.3371,0.0174
85,6,348.497,8,0.499,0.0
440,97,613.255,4,0.5816,0.0427
420,122,485.651,7,0.6868,0.0
404,75,104.26,3,0.7801,0.1475
92,176,222.087,12,0.9825,0.4602
607,194,421.195,18,0.6915,0.1528
170,62,12.017,14,0.696,0.6794
856,128,367.729,17,0.9681,0.3718
24,81,168.818,7,0.56,0.1401
56,55,170.875,19,0.9604,0.6491
301,42,644.696,6,0.5465,0.0218
408,105,203.533,12,0.818,0.3333
970,29,646.785,20,0.7996,0.1262
526,135,384.512,1,0.8932,0.0
379,177,668.1,15,0.4262,0.0441
838,74,525.177,10,0.657,0.0
241,115,298.389,13,0.3013,0.0
898,196,25.817,17,0.9033,0.8412
404,141,642.038,6,0.4761,0.0
313,81,509.431,20,0.9056,0.2531
302,177,97.46,19,0.6526,0.4933
10,9,673.342,11,0.7679,0.0114
674,118,352.061,11,0.4678,0.0087
578,51,21.759,15,0.6804,0.6085
635,37,213.383,6,0.8343,0.1368
652,104,619.129,7,0.7746,0.0185
28,143,302.053,8,0.764,0.0697
878,148,581.7,2,0.7565,0.0
512,150,290.294,8,0.3274,0.0
692,58,96.877,20,0.3248,0.1441
37,83,140.529,1,0.9207,0.0
762,23,634.528,17,0.7233,0.1051
678,124,130.901,9,0.8367,0.4129
369,161,673.553,7,0.8445,0.0241
936,97,208.106,6,0.8996,0.1253
651,63,699.593,5,0.8836,0.0
908,67,70.172,10,0.4358,0.2338
822,131,395.069,6,0.7059,0.005
206,135,26.102,12,0.6489,0.5653
997,96,185.118,16,0.8088,0.4468
743,50,615.929,7,0.9278,0.0
190,83,135.051,18,0.9167,0.6412
794,66,641.953,1,0.4005,0.0
430,20,424.866,3,0.7733,0.0074
865,82,523.274,19,0.4209,0.018
174,170,259.098,17,0.7152,0.2645
260,123,709.135,3,0.4608,0.0
348,27,595.222,9,0.3142,0.0351
451,171,656.499,8,0.3408,0.0
632,43,105.427,3,0.6334,0.0867
222,123,192.468,15,0.525,0.1728
706,114,605.595,9,0.9495,0.0487
25,146,482.216,18,0.4631,0.0021
332,154,277.397,8,0.9187,0.1965
660,59,334.613,13,0.7519,0.1882
265,156,316.028,19,0.6343,0.2554
432,118,401.874,5,0.4567,0.0109
607,70,352.359,8,0.3101,0.0
249,21,327.673,14,0.5982,0.1199
965,114,236.27,14,0.5999,0.1919
848,93,323.459,9,0.4573,0.0
972,95,128.191,2,0.8028,0.0
496,138,137.829,15,0.7525,0.4075
344,142,495.723,14,0.5235,0.0369
995,36,694.509,8,0.9581,0.0154
729,60,153.315,17,0.8673,0.5855
794,181,657.361,2,0.6894,0.0321
183,119,450.598,11,0.8694,0.1398
870,84,686.057,11,0.8778,0.0648
529,195,284.885,2,0.6396,0.0281
774,135,497.179,1,0.9746,0.0093
826,170,391.805,20,0.7586,0.2693
106,94,703.807,13,0.318,0.0
100,33,44.026,17,0.6186,0.5049
66,147,42.77,7,0.8492,0.6021
643,164,622.251,11,0.6077,0.0428
916,117,38.991,18,0.9358,0.825
31,87,653.352,9,0.8508,0.0
139,25,68.146,11,0.6798,0.456
486,50,81.393,18,0.5459,0.4229
392,185,238.484,1,0.4135,0.042
104,34,523.414,12,0.9661,0.1435
610,133,415.631,13,0.5145,0.0483
906,133,654.494,18,0.4779,0.0183
212,95,453.524,17,0.6219,0.1179
3,200,429.106,4,0.648,0.0
226,136,410.882,1,0.9984,0.0289
185,194,292.657,4,0.3715,0.0
467,53,460.391,15,0.912,0.2107
108,149,700.61,5,0.3972,0.0
361,154,699.959,16,0.6379,0.0459
120,184,80.277,19,0.9058,0.7811
677,83,328.285,14,0.861,0.3101
470,67,426.685,3,0.9964,0.0
76,162,515.608,10,0.7368,0.0572
44,144,216.723,6,0.8274,0.114
489,55,707.722,13,0.9674,0.0754
592,61,299.278,9,0.5878,0.0525
175,159,205.82,10,0.5889,0.148
324,114,561.761,13,0.7448,0.0789
607,182,423.602,8,0.8867,0.0788
472,127,651.317,19,0.4886,0.0
117,197,77.031,1,0.833,0.0322
392,66,39.834,15,0.8738,0.8227
198,156,679.094,10,0.7139,0.0286
927,39,321.39,14,0.4461,0.0815
804,141,156.024,16,0.8573,0.5502
313,84,535.154,18,0.9441,0.2756
236,104,718.162,2,0.5401,0.0
135,162,719.096,8,0.4272,0.0
738,22,693.504,1,0.9493,0.0299
919,45,113.172,7,0.3196,0.0605
274,112,612.31,4,0.9371,0.0
640,83,89.869,14,0.594,0.3838
236,113,257.233,6,0.7685,0.0993
918,87,128.807,10,0.5463,0.2126
300,13,256.657,11,0.5183,0.1045
97,188,178.904,2,0.3799,0.0
881,139,645.751,17,0.7182,0.1069
946,123,711.18,10,0.8015,0.0281
398,30,125.545,1,0.3899,0.0
908,40,93.796,3,0.8515,0.2333
244,120,118.767,16,0.4576,0.2846
271,11,407.513,19,0.5483,0.0945
537,95,635.157,15,0.3827,0.0
601,178,536.888,6,0.8519,0.0288
386,176,304.17,10,0.4151,0.0164
800,103,690.54,6,0.4725,0.0
791,47,387.981,4,0.3697,0.0346
121,15,565.19,18,0.955,0.2125
991,35,360.244,2,0.767,0.0
160,57,479.86,9,0.7768,0.0446
527,111,271.311,4,0.9731,0.0568
424,146,38.31,10,0.6014,0.4972
452,93,441.278,7,0.6615,0.0372
129,166,208.331,8,0.4258,0.0168
344,33,396.683,11,0.6491,0.0743
31,85,469.192,7,0.7811,0.0071
974,123,325.507,7,0.4352,0.0406
144,11,113.51,6,0.3297,0.021
484,182,579.827,12,0.4796,0.0
217,200,124.581,14,0.3578,0.1545
178,149,93.549,18,0.8636,0.6268
391,141,228.838,20,0.9155,0.5303
970,42,42.377,3,0.4928,0.0851
479,37,254.644,14,0.4698,0.107
961,48,545.584,18,0.7636,0.1227
828,28,569.122,3,0.8498,0.0326
436,112,329.111,4,0.7868,0.0383
902,192,132.625,3,0.7238,0.0431
349,136,701.109,10,0.5438,0.0575
502,177,593.238,16,0.7661,0.0791
681,196,4.271,15,0.76,0.721
590,133,437.246,14,0.4488,0.0116
829,21,680.61,14,0.3187,0.0042
163,187,669.069,17,0.7567,0.1047
499,110,287.891,16,0.5264,0.1661
665,110,440.369,10,0.3192,0.0046
331,198,443.95,15,0.3129,0.0
867,137,525.734,1,0.3999,0.0
302,23,677.907,1,0.3599,0.0183
302,153,336.116,10,0.7958,0.1126
327,195,44.91,10,0.9515,0.765
677,48,519.962,17,0.3956,0.0628
119,93,681.242,8,0.7769,0.0
143,21,626.885,6,0.6675,0.0
779,144,18.127,19,0.7905,0.7937
208,29,635.551,14,0.4271,0.0154
105,86,106.474,20,0.3889,0.251
264,131,704.765,13,0.8803,0.0289
399,169,533.86,6,0.8623,0.0487
34,64,91.267,7,0.951,0.449
835,182,73.004,15,0.4498,0.2856
118,5,200.435,4,0.6727,0.0732
405,34,165.592,5,0.5662,0.0831
203,24,3.398,16,0.9,0.913
295,150,641.105,15,0.6694,0.0878
46,73,91.497,14,0.4178,0.215
949,5,712.35,6,0.5088,0.0
938,158,190.392,2,0.7182,0.0
127,56,413.819,15,0.6867,0.0963
198,137,502.987,6,0.8283,0.0065
885,111,217.2,1,0.9994,0.0
415,23,328.569,12,0.5967,0.1106
63,121,556.625,15,0.6406,0.0111
136,173,46.994,9,0.6891,0.4925
414,74,260.742,9,0.7869,0.1527
558,167,568.894,10,0.4812,0.0
632,55,239.351,15,0.7139,0.2752
154,57,43.143,18,0.473,0.422
371,35,135.587,2,0.5998,0.0
262,43,487.678,4,0.655,0.0
535,48,696.597,18,0.6216,0.0575
322,130,165.112,7,0.6942,0.1659
205,27,372.862,14,0.5212,0.0583
816,109,173.547,1,0.9917,0.0
570,53,664.82,8,0.7411,0.0
474,30,648.13,12,0.4237,0.0051
135,165,281.971,7,0.8423,0.0951
71,108,27.166,6,0.5633,0.4214
797,58,437.616,6,0.5172,0.0608
969,128,452.152,14,0.8608,0.1643
584,182,444.963,12,0.6694,0.0635
40,57,213.476,6,0.3352,0.0167
482,50,17.695,1,0.7521,0.303
281,137,23.636,6,0.4132,0.2914
55,99,560.935,15,0.7724,0.0789
143,135,382.629,17,0.687,0.1335
500,34,195.616,16,0.523,0.1604
427,187,658.504,20,0.9225,0.2272
564,4,636.772,6,0.4653,0.0
694,55,587.722,15,0.4953,0.0007
266,126,447.898,3,0.4886,0.0
287,105,442.977,18,0.6657,0.1568
678,68,382.381,20,0.5549,0.1722
198,196,132.314,10,0.5416,0.1781
77,70,523.809,13,0.8153,0.0775
854,136,375.172,6,0.9917,0.0803
209,82,393.352,14,0.63,0.106
121,89,495.821,5,0.7538,0.0
738,156,268.163,13,0.8152,0.3014
532,71,507.308,10,0.783,0.0612
148,80,179.059,5,0.846,0.1201
851,157,623.219,16,0.8004,0.0996
246,18,709.978,17,0.9754,0.1911
677,87,426.327,2,0.936,0.024
651,56,275.066,10,0.7263,0.1549
830,97,207.955,14,0.571,0.2564
729,116,642.815,6,0.9894,0.0195
704,86,235.563,6,0.5565,0.0377
52,199,586.213,12,0.5109,0.0021
939,183,294.473,8,0.3279,0.0
127,29,633.45,18,0.9771,0.2305
254,129,311.204,14,0.9036,0.3091
447,65,416.325,16,0.4663,0.0635
289,144,88.746,18,0.5718,0.4177
593,98,702.412,15,0.4579,0.0
53,191,405.566,12,0.9916,0.2022
454,189,446.127,6,0.3187,0.0
350,12,90.765,6,0.3152,0.0869
648,22,497.349,6,0.7924,0.0565
520,5,307.334,2,0.4387,0.0
756,159,304.965,17,0.3013,0.0313
165,46,341.028,19,0.7278,0.2613
950,145,386.102,16,0.6265,0.1022
393,67,578.609,6,0.5598,0.0
350,62,246.518,18,0.3086,0.0316
549,121,634.188,13,0.3584,0.0
164,155,80.226,19,0.8919,0.7278
815,114,382.238,16,0.9582,0.3114
265,115,488.377,8,0.535,0.0
928,148,698.693,12,0.8806,0.0493
149,35,286.987,12,0.9094,0.3212
865,119,488.663,9,0.8624,0.0668
395,58,566.255,12,0.9474,0.1386
608,31,599.536,15,0.997,0.1994
873,66,660.255,7,0.4975,0.035
130,39,249.362,5,0.3046,0.0
348,65,606.656,11,0.5839,0.0344
949,5,689.0,16,0.7971,0.0858
149,150,338.212,20,0.5392,0.1841
103,70,497.844,18,0.6623,0.1254
523,133,232.89,19,0.5397,0.1856
25,150,184.915,7,0.5832,0.0868
992,164,200.496,11,0.6313,0.1846
904,16,37.498,6,0.9092,0.6623
189,103,416.673,5,0.8699,0.0044
173,84,620.55,2,0.9661,0.0
778,71,207.074,17,0.4748,0.1483
521,162,23.326,8,0.6243,0.5309
824,14,204.211,18,0.778,0.4377
968,63,555.968,6,0.6573,0.0
402,159,322.564,12,0.5868,0.0962
254,79,552.442,9,0.4107,0.0325
620,15,156.648,10,0.6989,0.2563
636,35,462.383,13,0.9599,0.1685
433,61,526.458,4,0.8275,0.0016
300,50,582.718,9,0.6366,0.0426
263,134,492.682,7,0.7151,0.0437
522,35,655.809,20,0.4022,0.0086
427,153,91.169,1,0.7819,0.0247
458,63,396.693,18,0.7345,0.2099
96,14,324.127,9,0.5052,0.0755
881,3,719.484,19,0.9831,0.2112
707,122,395.758,3,0.4671,0.0
919,147,493.543,8,0.5575,0.0
830,28,661.743,11,0.6408,0.0147
619,62,103.023,7,0.9547,0.4779
308,152,244.618,5,0.5474,0.0193
654,174,233.126,1,0.7022,0.0
567,146,84.622,18,0.5141,0.3676
924,124,403.42,13,0.3711,0.0
233,150,221.066,3,0.5621,0.0
26,60,119.337,17,0.8737,0.6554
128,13,16.252,9,0.5708,0.5028
176,113,18.527,20,0.7113,0.6795
664,112,281.653,3,0.8051,0.0
147,161,440.067,7,0.6696,0.0056
135,49,153.44,12,0.5073,0.1641
398,178,655.337,14,0.9935,0.1361
782,100,151.728,7,0.4874,0.135
425,89,195.068,7,0.4218,0.0444
272,198,219.346,3,0.8433,0.0301
285,109,114.002,17,0.3015,0.109
819,19,719.346,13,0.6357,0.0035
434,51,516.353,19,0.5597,0.0772
369,119,216.632,11,0.4812,0.102
774,47,700.705,17,0.6184,0.0413
369,33,457.213,5,0.6548,0.0
357,60,554.044,6,0.5961,0.0047
751,103,247.793,20,0.9377,0.559
328,19,156.436,4,0.9874,0.2204
511,105,324.135,16,0.3504,0.0591
665,146,300.326,18,0.911,0.4147
201,92,708.882,13,0.6854,0.0
129,139,104.913,14,0.6201,0.3447
851,128,97.756,19,0.8264,0.6067
298,100,447.442,1,0.8113,0.0046
341,195,404.799,15,0.8674,0.2115
590,123,393.511,17,0.3732,0.0103
103,162,296.956,10,0.3368,0.0
46,129,260.327,1,0.7834,0.079
417,192,63.191,20,0.7554,0.6736
969,87,570.689,14,0.8896,0.1224
574,38,321.739,13,0.8822,0.3201
579,37,646.093,16,0.6352,0.0481
610,199,357.085,3,0.551,0.0
861,160,650.595,18,0.6335,0.0699
836,62,665.324,2,0.4632,0.0
25,90,402.85,2,0.4202,0.0
542,7,574.265,2,0.8648,0.0
547,191,75.275,16,0.4399,0.3098
224,88,84.844,8,0.4431,0.1596
976,77,504.361,18,0.3797,0.0
262,50,37.094,1,0.4906,0.03
834,17,512.378,5,0.3208,0.0
101,153,166.456,12,0.3845,0.0582
602,45,169.414,9,0.6618,0.2133
736,18,259.69,9,0.9052,0.2868
505,196,665.639,3,0.9762,0.0
106,110,511.8,8,0.51,0.0
124,16,541.205,1,0.5773,0.0
606,58,563.909,9,0.4551,0.0172
863,111,598.851,5,0.6439,0.0081
597,42,123.056,9,0.7529,0.3416
101,199,678.16,14,0.8878,0.0875
786,176,286.148,20,0.4939,0.1531
460,178,404.66,11,0.9019,0.2083
75,104,583.486,9,0.7515,0.0427
368,198,613.933,2,0.9244,0.0
203,66,364.644,19,0.4675,0.0464
987,112,392.424,18,0.5305,0.1117
910,150,295.206,18,0.3131,0.0035
107,102,36.131,13,0.6353,0.5397
573,171,466.454,9,0.5637,0.0307
8,21,487.751,2,0.9635,0.0259
458,89,340.817,1,0.8482,0.0
156,166,35.115,18,0.955,0.8973
748,37,407.632,17,0.8405,0.2833
73,78,74.664,15,0.5342,0.3561
903,199,327.174,5,0.706,0.0
232,123,574.969,1,0.7783,0.0
264,72,163.843,2,0.8197,0.015
886,73,661.639,18,0.7878,0.1362
902,42,510.108,18,0.402,0.0229
96,147,185.76,13,0.5717,0.2094
109,21,165.812,14,0.3248,0.088
854,42,54.2,17,0.513,0.3916
978,25,629.262,4,0.8395,0.0031
489,151,45.844,17,0.5565,0.4326
165,189,451.126,6,0.3335,0.0002
153,18,541.172,4,0.9928,0.0
267,190,184.051,15,0.4305,0.1281
686,184,274.206,19,0.5277,0.141
97,102,211.919,3,0.3513,0.0
642,8,577.346,7,0.9139,0.0041
804,139,716.701,15,0.5268,0.0095
144,105,698.845,15,0.4755,0.0102
985,167,50.508,10,0.8649,0.7218
988,59,488.19,11,0.6942,0.0337
297,112,421.384,17,0.9509,0.3019
113,179,669.662,7,0.8306,0.002
326,134,416.329,13,0.4588,0.0013
259,130,329.641,6,0.475,0.0
279,194,323.502,20,0.6429,0.2171
925,98,614.677,1,0.6864,0.0
155,35,484.08,18,0.6308,0.1103
318,196,53.785,9,0.6754,0.4606
788,28,672.17,7,0.9953,0.0
58,111,488.852,5,0.5916,0.0083
61,151,112.058,10,0.5787,0.2468
302,158,338.194,18,0.8479,0.3228
968,141,180.851,19,0.9145,0.6077
840,86,425.995,7,0.5085,0.0003
928,38,400.714,4,0.9153,0.0423
864,8,698.604,2,0.8935,0.0
119,61,40.19,9,0.4991,0.3878
401,195,324.503,19,0.47,0.1153
530,138,132.087,12,0.7897,0.4154
167,82,16.34,4,0.8133,0.6538
993,99,560.389,8,0.8086,0.0071
604,67,545.628,10,0.3245,0.0142
853,179,672.66,2,0.7839,0.0
259,91,423.787,20,0.9598,0.361
716,168,184.546,5,0.5491,0.0453
106,11,261.667,3,0.4046,0.0
23,98,435.488,9,0.7316,0.0
641,121,452.915,12,0.4174,0.0382
69,134,31.145,18,0.4507,0.3797
277,5,655.759,4,0.3404,0.0
795,129,666.8,12,0.4842,0.0286
498,168,575.029,13,0.7414,0.0754
377,19,180.234,6,0.46,0.0854
291,67,250.945,5,0.6843,0.0156
669,86,505.894,4,0.8411,0.0213
955,51,220.479,9,0.6231,0.1048
740,88,279.482,13,0.9086,0.349
359,179,481.305,10,0.4467,0.0321
423,180,24.973,4,0.9825,0.7415
104,121,99.676,6,0.4486,0.1566
144,178,26.4,2,0.7578,0.382
269,164,191.669,7,0.678,0.1176
387,12,346.643,1,0.4974,0.0
991,78,607.824,16,0.4456,0.0146
872,170,129.227,14,0.3579,0.1598
114,89,257.267,13,0.8546,0.335
332,123,7.285,18,0.4151,0.4155
57,83,333.947,12,0.7425,0.1523
63,4,18.722,11,0.432,0.3648
375,113,232.394,11,0.6869,0.1899
960,77,598.291,6,0.3703,0.0
186,155,673.986,10,0.5603,0.002
681,178,264.733,5,0.7578,0.039
393,21,204.141,10,0.8684,0.3395
541,72,546.266,6,0.9567,0.0159
870,79,502.688,5,0.9105,0.0346
830,136,272.546,7,0.4667,0.0681
829,80,651.904,2,0.4371,0.0
412,114,326.925,13,0.4811,0.0975
49,182,673.868,4,0.9815,0.0173
986,118,636.418,19,0.9876,0.2272
994,20,682.889,11,0.9903,0.1087
858,97,78.787,5,0.7851,0.3563
478,178,192.646,20,0.5973,0.324
281,97,267.496,8,0.8807,0.1234
175,197,535.386,12,0.9069,0.1334
372,181,211.809,12,0.5072,0.1177
335,53,149.45,19,0.502,0.2718
276,83,247.825,9,0.9886,0.3254
951,38,224.23,17,0.7222,0.3482
660,39,586.616,3,0.9985,0.0124
224,74,712.671,3,0.7462,0.0201
640,84,219.129,4,0.9951,0.0939
706,71,37.789,20,0.6646,0.6342
523,147,519.774,12,0.8698,0.1249
947,31,346.249,10,0.651,0.0527
966,96,312.599,13,0.9389,0.3319
433,178,253.188,8,0.5416,0.0216
473,147,338.939,12,0.6693,0.1355
218,41,98.449,12,0.4258,0.1655
784,48,440.948,17,0.8648,0.2438
932,186,669.506,12,0.5232,0.0
659,117,661.851,4,0.3066,0.0207
202,176,531.577,7,0.4485,0.0
519,173,280.685,10,0.9333,0.2774
795,89,663.312,19,0.6023,0.0202
43,106,475.196,10,0.389,0.029
591,74,362.936,10,0.729,0.0908
658,128,204.894,5,0.9581,0.1514
537,130,543.901,2,0.8148,0.0053
643,136,574.198,15,0.7477,0.0958
896,173,402.682,19,0.7334,0.2078
125,148,206.325,7,0.6554,0.1408
571,21,280.466,5,0.5948,0.0384
796,71,449.031,13,0.4927,0.0
822,114,160.945,20,0.6804,0.4177
467,126,339.348,9,0.3641,0.0
998,173,30.848,19,0.3161,0.1872
325,84,579.859,5,0.7172,0.0048
441,165,275.147,20,0.5355,0.1643
824,79,320.821,5,0.8588,0.0349
440,30,637.497,1,0.8403,0.0094
344,96,285.61,10,0.9035,0.2606
556,30,342.38,4,0.6398,0.0104
622,82,213.063,5,0.8963,0.0682
970,49,581.174,10,0.762,0.0315
618,6,314.366,14,0.9459,0.3077
186,133,347.237,14,0.6259,0.0935
53,149,354.754,13,0.7715,0.2246
968,27,487.237,6,0.4744,0.0038
423,117,390.042,16,0.8638,0.2225
202,101,313.317,20,0.8134,0.3603
223,28,471.629,3,0.7497,0.0548
107,122,459.18,4,0.4032,0.0
200,53,511.687,18,0.6258,0.0441
781,165,338.386,3,0.9875,0.0064
655,123,706.034,11,0.9944,0.1228
600,23,414.53,15,0.968,0.2832
12,104,574.647,14,0.9687,0.2047
673,24,335.653,6,0.7813,0.039
970,145,242.972,20,0.7526,0.4447
924,60,377.784,2,0.9133,0.0
396,98,415.83,11,0.6206,0.0435
601,140,222.595,15,0.523,0.1758
299,169,543.215,18,0.9112,0.2135
889,103,308.254,1,0.3673,0.0
920,16,475.781,7,0.5773,0.0009
224,52,207.783,19,0.901,0.5862
487,123,348.935,17,0.864,0.2743
237,9,254.099,2,0.5756,0.0
615,75,301.897,19,0.5951,0.2357
293,65,486.84,15,0.5717,0.0556
696,62,113.082,4,0.8312,0.1745
982,191,177.094,5,0.5079,0.041
872,189,259.357,10,0.6497,0.121
183,180,197.022,15,0.4917,0.1468
130,173,126.041,18,0.8715,0.6
815,179,588.309,9,0.9824,0.052
82,37,117.323,8,0.362,0.0112
401,79,462.223,15,0.6142,0.0619
994,12,325.185,14,0.7468,0.2299
449,160,118.108,15,0.5326,0.3039
9,174,213.829,3,0.458,0.0
976,6,79.245,8,0.352,0.0744
709,34,69.463,7,0.6396,0.3213
331,34,258.736,20,0.5301,0.133
612,186,543.819,14,0.3178,0.0119
613,159,286.638,14,0.681,0.2071
553,56,409.839,9,0.7519,0.079
961,10,92.691,19,0.9702,0.812
786,83,634.659,14,0.619,0.0487
260,117,238.216,13,0.5535,0.1405
993,9,136.711,12,0.4131,0.1177
963,94,254.908,6,0.8133,0.0777
47,108,698.138,19,0.3043,0.0
298,197,453.784,9,0.9499,0.1221
615,38,87.571,3,0.4687,0.0103
879,37,117.012,4,0.3878,0.0223
717,87,549.267,13,0.6932,0.0285
575,64,608.749,16,0.7264,0.0926
306,184,59.818,10,0.7368,0.5069
97,158,211.879,12,0.4614,0.1403
893,51,34.497,19,0.8755,0.7942
533,67,89.915,4,0.3471,0.028
457,127,99.652,18,0.99,0.7516
980,175,315.059,11,0.634,0.1086
165,41,9.614,7,0.4676,0.4387
254,60,513.691,4,0.7215,0.0
855,122,290.671,17,0.5781,0.1656
285,172,289.222,12,0.3653,0.0
943,58,692.616,12,0.4634,0.0
858,94,238.737,14,0.793,0.346
100,137,30.182,6,0.8608,0.7249
458,86,291.796,3,0.6306,0.0193
752,155,336.541,2,0.6777,0.0
490,104,339.046,15,0.6114,0.1283
216,177,334.156,4,0.4175,0.0185
46,122,241.018,3,0.6037,0.0
7,184,393.492,13,0.6032,0.0823
179,172,626.963,9,0.8192,0.0279
261,49,258.294,10,0.3441,0.0683
302,180,385.439,3,0.4758,0.0
855,26,610.31,3,0.6991,0.0371
509,57,287.289,13,0.4528,0.0529
142,10,98.575,18,0.6104,0.4367
84,21,311.659,5,0.6454,0.0199
131,145,363.55,12,0.411,0.0616
314,23,625.447,4,0.5192,0.035
740,38,614.228,20,0.7134,0.1073
50,82,553.431,11,0.8388,0.0305
407,161,275.832,6,0.6314,0.0523
448,163,199.755,3,0.3092,0.043
149,193,318.117,4,0.77,0.0
59,12,230.444,17,0.5541,0.244
231,30,705.553,18,0.6193,0.0235
152,80,61.235,13,0.9373,0.7947
795,57,364.425,16,0.595,0.1198
917,20,276.88,5,0.9396,0.1125
624,105,556.248,5,0.4902,0.0107
759,94,429.601,3,0.7848,0.0275
761,87,43.794,8,0.6036,0.4054
878,5,484.935,12,0.9577,0.1311
98,86,354.945,7,0.818,0.0892
998,92,443.86,3,0.4782,0.0281
459,44,66.364,15,0.6197,0.4506
543,159,367.277,2,0.943,0.0112
798,178,380.653,5,0.7656,0.0
494,186,105.723,2,0.9046,0.0441
266,137,442.739,2,0.5227,0.0094
20,136,654.474,2,0.833,0.0162
170,31,18.773,17,0.3956,0.3427
85,79,182.449,4,0.8971,0.1406
382,1,237.282,1,0.6825,0.0
779,112,392.084,17,0.3383,0.0504
334,153,532.996,13,0.4886,0.0
598,134,476.085,20,0.6481,0.1523
186,4,332.781,7,0.6611,0.0358
591,112,691.2,20,0.8193,0.1662
954,177,246.46,9,0.687,0.1409
316,21,564.617,12,0.8504,0.0958
484,106,594.884,2,0.869,0.0
963,51,73.132,3,0.725,0.1928
609,187,32.023,4,0.4511,0.1843
400,111,710.171,15,0.7587,0.0
122,155,258.416,11,0.6066,0.1706
938,105,481.382,15,0.3537,0.0
611,179,21.547,8,0.6336,0.5758
57,58,550.086,8,0.867,0.014
556,149,253.874,10,0.605,0.1429
969,86,418.75,8,0.5561,0.0465
932,116,35.051,1,0.4362,0.0125
196,138,78.129,7,0.6893,0.3484
413,35,592.724,19,0.4793,0.0149
987,174,399.219,16,0.7341,0.1792
783,146,559.54,11,0.3044,0.0088
561,82,116.549,9,0.5532,0.2624
305,119,236.337,9,0.8318,0.1781
763,133,612.898,14,0.3201,0.0
579,91,422.097,18,0.3701,0.0452
524,128,481.9,10,0.9788,0.0935
927,112,149.04,2,0.3061,0.0294
378,156,400.409,14,0.8332,0.2315
626,47,528.63,9,0.5522,0.028
44,1,124.794,18,0.5023,0.2725
712,81,215.903,12,0.7986,0.3346
548,165,6.901,1,0.8928,0.6436
876,25,693.319,6,0.6052,0.0
333,173,645.034,6,0.3001,0.0204
926,82,66.836,6,0.9189,0.5425
576,42,599.314,10,0.93,0.0871
209,94,393.363,4,0.7147,0.0256
161,163,694.471,16,0.4685,0.0379
196,172,367.071,15,0.9777,0.3263
302,123,149.266,8,0.6051,0.1825
551,106,616.571,14,0.9363,0.125
869,162,675.43,18,0.4699,0.0703
996,182,382.318,9,0.939,0.1101
679,160,293.841,10,0.8262,0.1918
491,194,558.183,3,0.6106,0.0
614,167,61.054,12,0.3323,0.1768
331,10,606.824,4,0.5669,0.0
245,4,619.854,1,0.9034,0.0
538,120,213.345,9,0.7715,0.1801
828,192,8.624,15,0.5087,0.45
65,60,7.56,5,0.7205,0.6519
111,194,704.212,3,0.9531,0.0586
178,171,562.014,15,0.5773,0.0608
210,29,258.595,4,0.4584,0.0
149,99,640.434,2,0.8925,0.0
131,45,642.487,1,0.6777,0.0
28,16,653.964,8,0.7,0.0
349,139,361.512,8,0.9477,0.1313
723,44,590.812,18,0.5821,0.0504
157,112,27.58,15,0.8126,0.7352
326,135,115.614,7,0.906,0.4132
974,87,455.559,7,0.7179,0.0044
169,16,75.339,16,0.7242,0.5651
988,14,31.679,4,0.6461,0.3603
513,76,78.476,7,0.3632,0.1027
725,9,327.455,15,0.4993,0.0376
324,175,351.84,13,0.5679,0.1259
325,34,666.762,19,0.4774,0.0415
394,6,303.979,12,0.4913,0.0412
128,29,370.599,6,0.9108,0.0454
316,140,587.768,11,0.7131,0.0514
895,118,586.684,7,0.9593,0.0486
4,136,235.473,3,0.6169,0.0
573,70,521.83,11,0.7408,0.0377
689,65,637.879,2,0.7001,0.0
142,135,592.932,5,0.9589,0.0239
111,23,236.749,3,0.3825,0.0
553,79,532.922,17,0.5181,0.0552
220,21,531.326,16,0.8263,0.1647
979,85,174.637,18,0.8424,0.511
191,194,482.379,20,0.3764,0.0
131,171,63.759,18,0.6879,0.5815
332,136,197.75,6,0.4733,0.0296
332,132,20.895,3,0.8935,0.6507
161,76,94.702,6,0.8315,0.3767
665,142,77.088,19,0.6891,0.5082
347,167,681.703,8,0.7388,0.0
528,112,118.374,15,0.9484,0.6773
244,21,52.684,8,0.3024,0.1089
97,139,540.311,12,0.7418,0.0685
62,26,467.106,13,0.3512,0.0018
